"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"2014-06-30 08:00","Bench Press",2,6,0,"185 lbs x 5 reps @ 9.5","185 lbs",5,10
"2014-06-30 08:00","Bench Press",2,7,0,"175 lbs x 5 reps @ 9","175 lbs",5,9
"2014-06-30 08:00","Dumbbell Row",3,1,0,"85 lbs x 5 reps","85 lbs",5,
"2014-06-30 08:00","Dumbbell Row",3,2,0,"85 lbs x 5 reps","85 lbs",5,
"2014-06-30 08:00","Dumbbell Row",3,3,0,"85 lbs x 5 reps","85 lbs",5,
"2014-06-30 08:00","Dumbbell Row",3,4,0,"85 lbs x 5 reps","85 lbs",5,
"2014-06-30 08:00",Curl,4,1,0,"45 lbs x 14 reps","45 lbs",14,
"2014-06-30 08:00",Curl,4,2,0,"45 lbs x 8 reps","45 lbs",8,
"2014-06-30 08:00",Curl,4,3,0,"45 lbs x 4 reps","45 lbs",4,
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"2014-07-02 08:00","Bulgarian Split Squat",1,1,0,"45 lbs x 3 reps","45 lbs",3,
"2014-07-02 08:00","Bulgarian Split Squat",1,2,0,"75 lbs x 3 reps","75 lbs",3,
"2014-07-02 08:00","Bulgarian Split Squat",1,3,0,"95 lbs x 3 reps","95 lbs",3,
"2014-07-02 08:00","Bulgarian Split Squat",1,4,0,"115 lbs x 3 reps @ 7.5","115 lbs",3,8
"2014-07-02 08:00","Bulgarian Split Squat",1,5,0,"125 lbs x 3 reps @ 8","125 lbs",3,8
"2014-07-02 08:00","Bulgarian Split Squat",1,6,1,"135 lbs x 3 reps @ 9","135 lbs",3,9
"2014-07-02 08:00","Bulgarian Split Squat",1,7,0,"125 lbs x 3 reps @ 8.5","125 lbs",3,9
"2014-07-02 08:00","Bulgarian Split Squat",1,8,0,"125 lbs x 3 reps @ 8.5","125 lbs",3,9
"2014-07-02 08:00","Bulgarian Split Squat",1,9,0,"125 lbs x 3 reps @ 9","125 lbs",3,9
"2014-07-02 08:00","Overhead Press",2,1,0,"45 lbs x 5 reps","45 lbs",5,
"2014-07-02 08:00","Overhead Press",2,2,0,"65 lbs x 5 reps","65 lbs",5,
"2014-07-02 08:00","Overhead Press",2,3,0,"95 lbs x 5 reps @ 7","95 lbs",5,7
"2014-07-02 08:00","Overhead Press",2,4,0,"115 lbs x 5 reps @ 9","115 lbs",5,9
"2014-07-02 08:00","Overhead Press",2,5,0,"105 lbs x 5 reps @ 8.5","105 lbs",5,9
"2014-07-02 08:00","Overhead Press",2,6,0,"105 lbs x 5 reps @ 9","105 lbs",5,9
"2014-07-02 08:00","Overhead Press",2,7,0,"105 lbs x 5 reps @ 8.5","105 lbs",5,9
"2014-07-02 08:00","Overhead Press",2,8,0,"105 lbs x 5 reps @ 10","105 lbs",5,10
"2014-07-02 08:00","Weighted Chin-Up",3,1,0,"10 lbs x 5 reps","10 lbs",5,
"2014-07-02 08:00","Weighted Chin-Up",3,2,0,"10 lbs x 5 reps","10 lbs",5,
"2014-07-02 08:00","Weighted Chin-Up",3,3,0,"10 lbs x 5 reps","10 lbs",5,
"2014-07-02 08:00","Weighted Chin-Up",3,4,0,"10 lbs x 5 reps","10 lbs",5,
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,1,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,2,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,3,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,4,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,5,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,6,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,7,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,8,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,9,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,10,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,11,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,12,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,13,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,14,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,15,0,"35 lbs x 10 reps","35 lbs",10
"2014-07-03 08:00","Two-Arm Kettlebell Swing",1,16,0,"35 lbs x 10 reps","35 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"2014-07-05 08:00","Bulgarian Split Squat",1,1,0,"45 lbs x 5 reps","45 lbs",5,
"2014-07-05 08:00","Bulgarian Split Squat",1,2,0,"75 lbs x 5 reps @ 7","75 lbs",5,7
"2014-07-05 08:00","Bulgarian Split Squat",1,3,0,"95 lbs x 5 reps @ 7.5","95 lbs",5,8
"2014-07-05 08:00","Bulgarian Split Squat",1,4,0,"105 lbs x 5 reps @ 8.5","105 lbs",5,9
"2014-07-05 08:00","Bulgarian Split Squat",1,5,1,"115 lbs x 5 reps @ 9.5","115 lbs",5,10
"2014-07-05 08:00","Bulgarian Split Squat",1,6,0,"105 lbs x 5 reps @ 8.5","105 lbs",5,9
"2014-07-05 08:00","Bulgarian Split Squat",1,7,0,"105 lbs x 5 reps @ 9","105 lbs",5,9
"2014-07-05 08:00","Overhead Press",2,1,0,"45 lbs x 3 reps","45 lbs",3,
"2014-07-05 08:00","Overhead Press",2,2,0,"65 lbs x 3 reps","65 lbs",3,
"2014-07-05 08:00","Overhead Press",2,3,0,"85 lbs x 3 reps","85 lbs",3,
"2014-07-05 08:00","Overhead Press",2,4,0,"105 lbs x 3 reps @ 8","105 lbs",3,8
"2014-07-05 08:00","Overhead Press",2,5,0,"115 lbs x 3 reps @ 9","115 lbs",3,9
"2014-07-05 08:00","Overhead Press",2,6,0,"110 lbs x 3 reps @ 8.5","110 lbs",3,9
"2014-07-05 08:00","Overhead Press",2,7,0,"110 lbs x 3 reps @ 8.5","110 lbs",3,9
"2014-07-05 08:00","Overhead Press",2,8,0,"110 lbs x 3 reps @ 9.5","110 lbs",3,10
"2014-07-05 08:00","Weighted Chin-Up",3,1,0,"10 lbs x 5 reps","10 lbs",5,
"2014-07-05 08:00","Weighted Chin-Up",3,2,0,"10 lbs x 5 reps","10 lbs",5,
"2014-07-05 08:00","Weighted Chin-Up",3,3,0,"10 lbs x 5 reps","10 lbs",5,
"2014-07-05 08:00","Weighted Chin-Up",3,4,0,"10 lbs x 5 reps","10 lbs",5,
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Reps,Weight
"2014-04-28 08:37","Bodyweight Bulgarian Split Squat",1,1,0,"5 reps",5,
"2014-04-28 08:37","Bulgarian Split Squat",2,1,0,"40 lbs x 5 reps",5,"40 lbs"
"2014-04-28 08:37","Bulgarian Split Squat",2,2,0,"80 lbs x 5 reps",5,"80 lbs"
"2014-04-28 08:37","Bulgarian Split Squat",2,3,0,"80 lbs x 5 reps",5,"80 lbs"
"2014-04-28 08:37","Bulgarian Split Squat",2,4,0,"80 lbs x 5 reps",5,"80 lbs"
"2014-04-28 08:37","Bulgarian Split Squat",2,5,0,"80 lbs x 5 reps",5,"80 lbs"
"2014-04-28 08:37","Bench Press",3,1,0,"80 lbs x 5 reps",5,"80 lbs"
"2014-04-28 08:37","Bench Press",3,2,0,"100 lbs x 5 reps",5,"100 lbs"
"2014-04-28 08:37","Bench Press",3,3,0,"120 lbs x 3 reps",3,"120 lbs"
"2014-04-28 08:37","Bench Press",3,4,0,"130 lbs x 5 reps",5,"130 lbs"
"2014-04-28 08:37","Bench Press",3,5,0,"150 lbs x 5 reps",5,"150 lbs"
"2014-04-28 08:37","Bench Press",3,6,0,"170 lbs x 10 reps",10,"170 lbs"
"2014-04-28 08:37",Chin-Up,4,1,0,"5 reps",5,
"2014-04-28 08:37",Chin-Up,4,2,0,"5 reps",5,
"2014-04-28 08:37",Chin-Up,4,3,0,"5 reps",5,
"2014-04-28 08:37",Chin-Up,4,4,0,"5 reps",5,
"2014-04-28 08:37","Bodyweight Dip",5,1,0,"8 reps",8,
"2014-04-28 08:37","Bodyweight Dip",5,2,0,"8 reps",8,
"2014-04-28 08:37","Bodyweight Dip",5,3,0,"8 reps",8,
"2014-04-28 08:37",Curl,6,1,0,"55 lbs x 8 reps",8,"55 lbs"
"2014-04-28 08:37",Curl,6,2,0,"55 lbs x 8 reps",8,"55 lbs"
"2014-04-28 08:37",Curl,6,3,0,"55 lbs x 8 reps",8,"55 lbs"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,1,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,2,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,3,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,4,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,5,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,6,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,7,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,8,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,9,0,"53 lbs x 10 reps","53 lbs",10
"2014-04-29 07:43","Two-Arm Kettlebell Swing",1,10,0,"53 lbs x 10 reps","53 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-01 09:56","Overhead Press",1,1,0,"60 lbs x 5 reps","60 lbs",5
"2014-05-01 09:56","Overhead Press",1,2,0,"70 lbs x 5 reps","70 lbs",5
"2014-05-01 09:56","Overhead Press",1,3,0,"85 lbs x 3 reps","85 lbs",3
"2014-05-01 09:56","Overhead Press",1,4,0,"95 lbs x 5 reps","95 lbs",5
"2014-05-01 09:56","Overhead Press",1,5,0,"105 lbs x 5 reps","105 lbs",5
"2014-05-01 09:56","Overhead Press",1,6,0,"120 lbs x 6 reps","120 lbs",6
"2014-05-01 09:56",Deadlift,2,1,0,"135 lbs x 5 reps","135 lbs",5
"2014-05-01 09:56",Deadlift,2,2,0,"165 lbs x 5 reps","165 lbs",5
"2014-05-01 09:56",Deadlift,2,3,0,"200 lbs x 3 reps","200 lbs",3
"2014-05-01 09:56",Deadlift,2,4,0,"215 lbs x 5 reps","215 lbs",5
"2014-05-01 09:56",Deadlift,2,5,0,"250 lbs x 5 reps","250 lbs",5
"2014-05-01 09:56",Deadlift,2,6,0,"285 lbs x 5 reps","285 lbs",5
"2014-05-01 09:56","Weighted Dip",3,1,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-01 09:56","Weighted Dip",3,2,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-01 09:56","Weighted Dip",3,3,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-01 09:56","Dumbbell Row",4,1,0,"80 lbs x 8 reps","80 lbs",8
"2014-05-01 09:56","Dumbbell Row",4,2,0,"80 lbs x 8 reps","80 lbs",8
"2014-05-01 09:56","Dumbbell Row",4,3,1,"80 lbs x 8 reps","80 lbs",8
"2014-05-01 09:56","Calf Raise",5,1,0,"140 lbs x 8 reps","140 lbs",8
"2014-05-01 09:56","Calf Raise",5,2,0,"140 lbs x 8 reps","140 lbs",8
"2014-05-01 09:56","Calf Raise",5,3,1,"140 lbs x 8 reps","140 lbs",8
"2014-05-01 09:56",Curl,6,1,0,"55 lbs x 8 reps","55 lbs",8
"2014-05-01 09:56",Curl,6,2,0,"55 lbs x 8 reps","55 lbs",8
"2014-05-01 09:56",Curl,6,3,0,"55 lbs x 8 reps","55 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,1,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,2,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,3,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,4,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,5,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,6,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,7,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,8,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,9,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-02 08:36","Two-Arm Kettlebell Swing",1,10,0,"53 lbs x 10 reps","53 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-05 22:17","Bench Press",1,1,0,"80 lbs x 5 reps","80 lbs",5
"2014-05-05 22:17","Bench Press",1,2,0,"100 lbs x 5 reps","100 lbs",5
"2014-05-05 22:17","Bench Press",1,3,0,"120 lbs x 3 reps","120 lbs",3
"2014-05-05 22:17","Bench Press",1,4,0,"140 lbs x 3 reps","140 lbs",3
"2014-05-05 22:17","Bench Press",1,5,0,"160 lbs x 3 reps","160 lbs",3
"2014-05-05 22:17","Bench Press",1,6,0,"180 lbs x 8 reps","180 lbs",8
"2014-05-05 22:17","Bodyweight Bulgarian Split Squat",2,1,0,"5 reps",,5
"2014-05-05 22:17","Bulgarian Split Squat",3,1,0,"45 lbs x 5 reps","45 lbs",5
"2014-05-05 22:17","Bulgarian Split Squat",3,2,0,"90 lbs x 5 reps","90 lbs",5
"2014-05-05 22:17","Bulgarian Split Squat",3,3,0,"90 lbs x 5 reps","90 lbs",5
"2014-05-05 22:17","Bulgarian Split Squat",3,4,1,"90 lbs x 5 reps","90 lbs",5
"2014-05-05 22:17","Calf Raise",4,1,0,"180 lbs x 8 reps","180 lbs",8
"2014-05-05 22:17","Calf Raise",4,2,0,"180 lbs x 8 reps","180 lbs",8
"2014-05-05 22:17","Calf Raise",4,3,0,"180 lbs x 8 reps","180 lbs",8
"2014-05-05 22:17","Calf Raise",4,4,1,"180 lbs x 8 reps","180 lbs",8
"2014-05-05 22:17",Chin-Up,5,1,0,"5 reps",,5
"2014-05-05 22:17",Chin-Up,5,2,0,"5 reps",,5
"2014-05-05 22:17",Chin-Up,5,3,0,"5 reps",,5
"2014-05-05 22:17",Chin-Up,5,4,0,"5 reps",,5
"2014-05-05 22:17","EZ-Bar Skullcrusher",6,1,0,"60 lbs x 8 reps","60 lbs",8
"2014-05-05 22:17","EZ-Bar Skullcrusher",6,2,0,"60 lbs x 8 reps","60 lbs",8
"2014-05-05 22:17","EZ-Bar Skullcrusher",6,3,1,"60 lbs x 8 reps","60 lbs",8
"2014-05-05 22:17",Curl,7,1,0,"60 lbs x 8 reps","60 lbs",8
"2014-05-05 22:17",Curl,7,2,0,"60 lbs x 8 reps","60 lbs",8
"2014-05-05 22:17",Curl,7,3,0,"60 lbs x 8 reps","60 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,1,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,2,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,3,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,4,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,5,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,6,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,7,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,8,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,9,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-06 07:22","Two-Arm Kettlebell Swing",1,10,0,"53 lbs x 10 reps","53 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-08 08:54","Overhead Press",1,1,0,"60 lbs x 5 reps","60 lbs",5
"2014-05-08 08:54","Overhead Press",1,2,0,"70 lbs x 5 reps","70 lbs",5
"2014-05-08 08:54","Overhead Press",1,3,0,"85 lbs x 3 reps","85 lbs",3
"2014-05-08 08:54","Overhead Press",1,4,0,"100 lbs x 3 reps","100 lbs",3
"2014-05-08 08:54","Overhead Press",1,5,0,"115 lbs x 3 reps","115 lbs",3
"2014-05-08 08:54","Overhead Press",1,6,0,"130 lbs x 5 reps","130 lbs",5
"2014-05-08 08:54",Deadlift,2,1,0,"135 lbs x 5 reps","135 lbs",5
"2014-05-08 08:54",Deadlift,2,2,0,"165 lbs x 5 reps","165 lbs",5
"2014-05-08 08:54",Deadlift,2,3,0,"200 lbs x 3 reps","200 lbs",3
"2014-05-08 08:54",Deadlift,2,4,0,"235 lbs x 3 reps","235 lbs",3
"2014-05-08 08:54",Deadlift,2,5,0,"265 lbs x 3 reps","265 lbs",3
"2014-05-08 08:54",Deadlift,2,6,0,"300 lbs x 3 reps","300 lbs",3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,1,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,2,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,3,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,4,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,5,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,6,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,7,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,8,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,9,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-09 06:56","Two-Arm Kettlebell Swing",1,10,0,"53 lbs x 10 reps","53 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-12 08:56","Bench Press",1,1,0,"80 lbs x 5 reps","80 lbs",5
"2014-05-12 08:56","Bench Press",1,2,0,"100 lbs x 5 reps","100 lbs",5
"2014-05-12 08:56","Bench Press",1,3,0,"120 lbs x 3 reps","120 lbs",3
"2014-05-12 08:56","Bench Press",1,4,0,"150 lbs x 5 reps","150 lbs",5
"2014-05-12 08:56","Bench Press",1,5,0,"170 lbs x 3 reps","170 lbs",3
"2014-05-12 08:56","Bench Press",1,6,0,"190 lbs x 5 reps","190 lbs",5
"2014-05-12 08:56","Bodyweight Bulgarian Split Squat",2,1,0,"5 reps",,5
"2014-05-12 08:56","Bulgarian Split Squat",3,1,0,"45 lbs x 5 reps","45 lbs",5
"2014-05-12 08:56","Bulgarian Split Squat",3,2,0,"90 lbs x 5 reps","90 lbs",5
"2014-05-12 08:56","Bulgarian Split Squat",3,3,0,"90 lbs x 5 reps","90 lbs",5
"2014-05-12 08:56","Bulgarian Split Squat",3,4,0,"90 lbs x 5 reps","90 lbs",5
"2014-05-12 08:56","Bulgarian Split Squat",3,5,0,"90 lbs x 5 reps","90 lbs",5
"2014-05-12 08:56","Weighted Dip",4,1,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-12 08:56","Weighted Dip",4,2,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-12 08:56","Weighted Dip",4,3,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-12 08:56","Weighted Dip",4,4,0,"25 lbs x 5 reps","25 lbs",5
"2014-05-12 08:56",Chin-Up,5,1,0,"5 reps",,5
"2014-05-12 08:56",Chin-Up,5,2,0,"5 reps",,5
"2014-05-12 08:56",Chin-Up,5,3,0,"5 reps",,5
"2014-05-12 08:56",Chin-Up,5,4,0,"5 reps",,5
"2014-05-12 08:56","Calf Raise",6,1,0,"210 lbs x 8 reps","210 lbs",8
"2014-05-12 08:56","Calf Raise",6,2,0,"210 lbs x 8 reps","210 lbs",8
"2014-05-12 08:56","Calf Raise",6,3,1,"210 lbs x 8 reps","210 lbs",8
"2014-05-12 08:56",Curl,7,1,0,"60 lbs x 8 reps","60 lbs",8
"2014-05-12 08:56",Curl,7,2,0,"60 lbs x 8 reps","60 lbs",8
"2014-05-12 08:56",Curl,7,3,0,"60 lbs x 8 reps","60 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-13 13:33","Kettlebell Snatch",1,1,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-13 13:33","Kettlebell Snatch",1,2,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-13 13:33","Kettlebell Snatch",1,3,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-13 13:33","Kettlebell Snatch",1,4,1,"35 lbs x 7 reps","35 lbs",7
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,1,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,2,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,3,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,4,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,5,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,6,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,7,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,8,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,9,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-13 13:33","Two-Arm Kettlebell Swing",2,10,0,"53 lbs x 10 reps","53 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-15 08:04","Overhead Press",1,1,0,"60 lbs x 5 reps","60 lbs",5
"2014-05-15 08:04","Overhead Press",1,2,0,"70 lbs x 5 reps","70 lbs",5
"2014-05-15 08:04","Overhead Press",1,3,0,"85 lbs x 3 reps","85 lbs",3
"2014-05-15 08:04","Overhead Press",1,4,0,"105 lbs x 5 reps","105 lbs",5
"2014-05-15 08:04","Overhead Press",1,5,0,"120 lbs x 3 reps","120 lbs",3
"2014-05-15 08:04","Overhead Press",1,6,0,"135 lbs x 4 reps","135 lbs",4
"2014-05-15 08:04",Deadlift,2,1,0,"135 lbs x 5 reps","135 lbs",5
"2014-05-15 08:04",Deadlift,2,2,0,"165 lbs x 5 reps","165 lbs",5
"2014-05-15 08:04",Deadlift,2,3,0,"200 lbs x 3 reps","200 lbs",3
"2014-05-15 08:04",Deadlift,2,4,0,"250 lbs x 5 reps","250 lbs",5
"2014-05-15 08:04",Deadlift,2,5,0,"285 lbs x 3 reps","285 lbs",3
"2014-05-15 08:04",Deadlift,2,6,0,"315 lbs x 3 reps","315 lbs",3
"2014-05-15 08:04","Dumbbell Row",3,1,0,"80 lbs x 8 reps","80 lbs",8
"2014-05-15 08:04","Dumbbell Row",3,2,0,"80 lbs x 8 reps","80 lbs",8
"2014-05-15 08:04","Dumbbell Row",3,3,0,"80 lbs x 8 reps","80 lbs",8
"2014-05-15 08:04","Calf Raise",4,1,0,"265 lbs x 8 reps","265 lbs",8
"2014-05-15 08:04","Calf Raise",4,2,0,"265 lbs x 8 reps","265 lbs",8
"2014-05-15 08:04","Calf Raise",4,3,1,"265 lbs x 8 reps","265 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-16 20:03","Kettlebell Snatch",1,1,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-16 20:03","Kettlebell Snatch",1,2,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-16 20:03","Kettlebell Snatch",1,3,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-16 20:03","Kettlebell Snatch",1,4,0,"35 lbs x 7 reps","35 lbs",7
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,1,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,2,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,3,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,4,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,5,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,6,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,7,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,8,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,9,0,"53 lbs x 10 reps","53 lbs",10
"2014-05-16 20:03","Two-Arm Kettlebell Swing",2,10,0,"53 lbs x 10 reps","53 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
"2014-05-17 19:59","Kettlebell Snatch",1,1,0,"35 lbs x 10 reps","35 lbs",10
"2014-05-17 19:59","Kettlebell Snatch",1,2,0,"35 lbs x 13 reps","35 lbs",13
"2014-05-17 19:59","Kettlebell Snatch",1,3,0,"35 lbs x 19 reps","35 lbs",19
"2014-05-17 19:59","Kettlebell Snatch",1,4,0,"35 lbs x 23 reps","35 lbs",23
"2014-05-17 19:59","Kettlebell Snatch",1,5,0,"35 lbs x 10 reps","35 lbs",10
"2014-05-17 19:59","Kettlebell Snatch",1,6,0,"35 lbs x 13 reps","35 lbs",13
"2014-05-17 19:59","Kettlebell Snatch",1,7,0,"35 lbs x 19 reps","35 lbs",19
"2014-05-17 19:59","Kettlebell Snatch",1,8,0,"35 lbs x 23 reps","35 lbs",23
"2014-05-17 19:59","Kettlebell Snatch",1,9,1,"35 lbs x 27 reps","35 lbs",27
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps
